##A total of 52 records were returned. 
Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS
BXD49	None	BXD49	None	BXD49	None	BXD49	None	BXD49	None	BXD49	None	BXD49	None	BXD49	None	BXD49	None	BXD49	None	BXD49	None	BXD49	None	BXD49	None	BXD49	None	BXD49	None	BXD49	None	BXD49	None	BXD49	None	BXD49	None	BXD49	None	BXD49	None	BXD49	None	BXD49	None	BXD49	None	BXD49	None	BXD49	None	BXD49	None	BXD49	None	BXD49	None	BXD49	None	BXD49	None	BXD49	None	BXD49	None	BXD49	None	BXD49	None	BXD49	None	BXD49	None	BXD49	None	BXD49	None	BXD49	None	BXD49	None	BXD49	None	BXD49	None	BXD49	None	BXD49	None	BXD49	None	BXD49	None	BXD49	None	BXD49	None	BXD49	None	BXD49	None
BXD50	12.818	BXD50	14.357	BXD50	12.6564	BXD50	10.8832	BXD50	11.8629	BXD50	11.7691	BXD50	11.8308	BXD50	12.3399	BXD50	11.8185	BXD50	12.7727	BXD50	11.6279	BXD50	9.83147	BXD50	13.3391	BXD50	12.8199	BXD50	12.8931	BXD50	12.0642	BXD50	7.71693	BXD50	9.07207	BXD50	7.16967	BXD50	9.80966	BXD50	8.17677	BXD50	9.4823	BXD50	8.65565	BXD50	7.60465	BXD50	9.33541	BXD50	7.8135	BXD50	7.83544	BXD50	4.71211	BXD50	8.45756	BXD50	6.96021	BXD50	9.37962	BXD50	8.37108	BXD50	8.55044	BXD50	9.9863	BXD50	10.5616	BXD50	10.8791	BXD50	12.7967	BXD50	13.2205	BXD50	12.9543	BXD50	9.91418	BXD50	9.33207	BXD50	7.76519	BXD50	11.0594	BXD50	10.0438	BXD50	12.7056	BXD50	11.9402	BXD50	8.45188	BXD50	10.0507	BXD50	8.43587	BXD50	6.07605	BXD50	7.48333
BXD51	12.855	BXD51	14.0166	BXD51	13.4037	BXD51	11.6449	BXD51	12.2573	BXD51	12.4725	BXD51	12.1616	BXD51	12.4916	BXD51	11.7855	BXD51	12.8489	BXD51	12.0806	BXD51	9.75712	BXD51	13.6304	BXD51	12.9216	BXD51	13.0337	BXD51	12.3435	BXD51	7.86956	BXD51	8.14965	BXD51	7.85125	BXD51	9.73881	BXD51	8.25453	BXD51	8.67317	BXD51	8.4783	BXD51	8.21162	BXD51	9.24322	BXD51	7.73302	BXD51	8.39571	BXD51	4.58477	BXD51	9.09736	BXD51	7.99562	BXD51	8.7617	BXD51	8.12185	BXD51	8.63811	BXD51	9.94544	BXD51	10.8703	BXD51	11.1148	BXD51	13.0363	BXD51	13.3103	BXD51	12.9875	BXD51	9.92404	BXD51	9.88084	BXD51	8.56627	BXD51	10.8716	BXD51	10.627	BXD51	12.8868	BXD51	11.569	BXD51	8.03465	BXD51	10.6341	BXD51	7.31691	BXD51	5.87476	BXD51	6.69167
BXD52	None	BXD52	None	BXD52	None	BXD52	None	BXD52	None	BXD52	None	BXD52	None	BXD52	None	BXD52	None	BXD52	None	BXD52	None	BXD52	None	BXD52	None	BXD52	None	BXD52	None	BXD52	None	BXD52	None	BXD52	None	BXD52	None	BXD52	None	BXD52	None	BXD52	None	BXD52	None	BXD52	None	BXD52	None	BXD52	None	BXD52	None	BXD52	None	BXD52	None	BXD52	None	BXD52	None	BXD52	None	BXD52	None	BXD52	None	BXD52	None	BXD52	None	BXD52	None	BXD52	None	BXD52	None	BXD52	None	BXD52	None	BXD52	None	BXD52	None	BXD52	None	BXD52	None	BXD52	None	BXD52	None	BXD52	None	BXD52	None	BXD52	None	BXD52	None
BXD53	None	BXD53	None	BXD53	None	BXD53	None	BXD53	None	BXD53	None	BXD53	None	BXD53	None	BXD53	None	BXD53	None	BXD53	None	BXD53	None	BXD53	None	BXD53	None	BXD53	None	BXD53	None	BXD53	None	BXD53	None	BXD53	None	BXD53	None	BXD53	None	BXD53	None	BXD53	None	BXD53	None	BXD53	None	BXD53	None	BXD53	None	BXD53	None	BXD53	None	BXD53	None	BXD53	None	BXD53	None	BXD53	None	BXD53	None	BXD53	None	BXD53	None	BXD53	None	BXD53	None	BXD53	None	BXD53	None	BXD53	None	BXD53	None	BXD53	None	BXD53	None	BXD53	None	BXD53	None	BXD53	None	BXD53	None	BXD53	None	BXD53	None	BXD53	None
BXD54	None	BXD54	None	BXD54	None	BXD54	None	BXD54	None	BXD54	None	BXD54	None	BXD54	None	BXD54	None	BXD54	None	BXD54	None	BXD54	None	BXD54	None	BXD54	None	BXD54	None	BXD54	None	BXD54	None	BXD54	None	BXD54	None	BXD54	None	BXD54	None	BXD54	None	BXD54	None	BXD54	None	BXD54	None	BXD54	None	BXD54	None	BXD54	None	BXD54	None	BXD54	None	BXD54	None	BXD54	None	BXD54	None	BXD54	None	BXD54	None	BXD54	None	BXD54	None	BXD54	None	BXD54	None	BXD54	None	BXD54	None	BXD54	None	BXD54	None	BXD54	None	BXD54	None	BXD54	None	BXD54	None	BXD54	None	BXD54	None	BXD54	None	BXD54	None
BXD55	12.993	BXD55	14.0083	BXD55	12.7581	BXD55	10.9224	BXD55	11.6089	BXD55	11.6307	BXD55	11.9145	BXD55	12.5527	BXD55	12.0085	BXD55	12.5905	BXD55	11.8332	BXD55	9.09933	BXD55	13.6857	BXD55	13.1946	BXD55	12.8411	BXD55	12.4682	BXD55	7.11104	BXD55	8.62036	BXD55	6.98109	BXD55	9.99785	BXD55	8.43354	BXD55	7.81698	BXD55	8.76034	BXD55	6.9366	BXD55	9.42148	BXD55	8.03488	BXD55	7.2379	BXD55	6.1529	BXD55	8.66128	BXD55	5.74854	BXD55	9.15257	BXD55	8.49156	BXD55	8.1828	BXD55	9.1789	BXD55	10.2866	BXD55	10.887	BXD55	12.904	BXD55	13.429	BXD55	13.4011	BXD55	11.3775	BXD55	9.76032	BXD55	7.65348	BXD55	10.926	BXD55	9.68805	BXD55	13.3296	BXD55	12.1637	BXD55	6.52657	BXD55	10.4488	BXD55	6.63489	BXD55	6.36279	BXD55	6.93434
BXD56	None	BXD56	None	BXD56	None	BXD56	None	BXD56	None	BXD56	None	BXD56	None	BXD56	None	BXD56	None	BXD56	None	BXD56	None	BXD56	None	BXD56	None	BXD56	None	BXD56	None	BXD56	None	BXD56	None	BXD56	None	BXD56	None	BXD56	None	BXD56	None	BXD56	None	BXD56	None	BXD56	None	BXD56	None	BXD56	None	BXD56	None	BXD56	None	BXD56	None	BXD56	None	BXD56	None	BXD56	None	BXD56	None	BXD56	None	BXD56	None	BXD56	None	BXD56	None	BXD56	None	BXD56	None	BXD56	None	BXD56	None	BXD56	None	BXD56	None	BXD56	None	BXD56	None	BXD56	None	BXD56	None	BXD56	None	BXD56	None	BXD56	None	BXD56	None
BXD59	None	BXD59	None	BXD59	None	BXD59	None	BXD59	None	BXD59	None	BXD59	None	BXD59	None	BXD59	None	BXD59	None	BXD59	None	BXD59	None	BXD59	None	BXD59	None	BXD59	None	BXD59	None	BXD59	None	BXD59	None	BXD59	None	BXD59	None	BXD59	None	BXD59	None	BXD59	None	BXD59	None	BXD59	None	BXD59	None	BXD59	None	BXD59	None	BXD59	None	BXD59	None	BXD59	None	BXD59	None	BXD59	None	BXD59	None	BXD59	None	BXD59	None	BXD59	None	BXD59	None	BXD59	None	BXD59	None	BXD59	None	BXD59	None	BXD59	None	BXD59	None	BXD59	None	BXD59	None	BXD59	None	BXD59	None	BXD59	None	BXD59	None	BXD59	None
BXD60	12.935	BXD60	14.321	BXD60	12.8729	BXD60	11.2114	BXD60	11.5987	BXD60	11.9413	BXD60	11.803	BXD60	12.0646	BXD60	11.6829	BXD60	12.6998	BXD60	11.9192	BXD60	10.0397	BXD60	13.6654	BXD60	12.706	BXD60	12.91	BXD60	12.32	BXD60	8.20832	BXD60	8.10182	BXD60	7.50051	BXD60	9.89691	BXD60	8.49825	BXD60	9.08378	BXD60	8.62249	BXD60	7.618	BXD60	8.95731	BXD60	7.58378	BXD60	7.30713	BXD60	5.19918	BXD60	8.91707	BXD60	7.78747	BXD60	8.91667	BXD60	8.35809	BXD60	9.14141	BXD60	9.91571	BXD60	10.8797	BXD60	11.2432	BXD60	12.9427	BXD60	13.3131	BXD60	12.7093	BXD60	9.49813	BXD60	10.2476	BXD60	7.94437	BXD60	10.995	BXD60	9.73369	BXD60	12.5548	BXD60	11.2979	BXD60	8.41365	BXD60	10.4977	BXD60	7.93153	BXD60	6.08006	BXD60	6.02619
BXD61	12.74	BXD61	14.2771	BXD61	13.0485	BXD61	11.1875	BXD61	11.6408	BXD61	12.3041	BXD61	12.1251	BXD61	12.4335	BXD61	11.7153	BXD61	12.9567	BXD61	12.0541	BXD61	9.2573	BXD61	13.642	BXD61	13.0988	BXD61	12.9541	BXD61	12.4926	BXD61	7.96828	BXD61	8.25295	BXD61	7.74081	BXD61	9.97058	BXD61	8.32728	BXD61	7.98156	BXD61	8.87458	BXD61	8.1833	BXD61	9.42952	BXD61	7.55255	BXD61	7.24176	BXD61	4.66197	BXD61	9.11878	BXD61	7.23662	BXD61	8.838	BXD61	7.82481	BXD61	8.49329	BXD61	9.24478	BXD61	10.5949	BXD61	11.0344	BXD61	12.4686	BXD61	13.5138	BXD61	12.9965	BXD61	9.75705	BXD61	9.81902	BXD61	8.13995	BXD61	10.3424	BXD61	9.91672	BXD61	12.9651	BXD61	11.1452	BXD61	8.99201	BXD61	10.3904	BXD61	7.19394	BXD61	4.98287	BXD61	5.80481
BXD62	12.943	BXD62	14.3946	BXD62	12.678	BXD62	11.8166	BXD62	11.1224	BXD62	12.2958	BXD62	11.9226	BXD62	12.2667	BXD62	11.6934	BXD62	13.0606	BXD62	11.8028	BXD62	9.4304	BXD62	13.7252	BXD62	12.8499	BXD62	12.6262	BXD62	12.5436	BXD62	8.01289	BXD62	8.39199	BXD62	7.42307	BXD62	10.4247	BXD62	8.85173	BXD62	8.56731	BXD62	8.12422	BXD62	7.36072	BXD62	9.74846	BXD62	7.18039	BXD62	5.91445	BXD62	4.52539	BXD62	8.06453	BXD62	6.09458	BXD62	9.18803	BXD62	8.5681	BXD62	8.06133	BXD62	8.90656	BXD62	10.9694	BXD62	11.2352	BXD62	12.6848	BXD62	13.3762	BXD62	12.6431	BXD62	8.79215	BXD62	10.0595	BXD62	7.75788	BXD62	10.9663	BXD62	9.69054	BXD62	12.9304	BXD62	10.9809	BXD62	9.53675	BXD62	10.7743	BXD62	6.59258	BXD62	5.85901	BXD62	6.99848
BXD63	12.712	BXD63	14.8223	BXD63	13.2162	BXD63	11.3431	BXD63	12.3497	BXD63	11.914	BXD63	11.9276	BXD63	12.3688	BXD63	11.8348	BXD63	12.563	BXD63	11.5186	BXD63	9.67039	BXD63	13.1562	BXD63	12.6303	BXD63	12.4255	BXD63	12.037	BXD63	8.07638	BXD63	8.45955	BXD63	7.69193	BXD63	9.41516	BXD63	7.47632	BXD63	9.36211	BXD63	8.78886	BXD63	7.89715	BXD63	8.87645	BXD63	8.39184	BXD63	8.77022	BXD63	5.30573	BXD63	8.77311	BXD63	7.2897	BXD63	8.8854	BXD63	8.54593	BXD63	9.18016	BXD63	9.05152	BXD63	10.6096	BXD63	10.738	BXD63	12.6578	BXD63	12.9603	BXD63	12.7479	BXD63	9.93576	BXD63	9.07222	BXD63	8.01615	BXD63	10.7707	BXD63	9.59996	BXD63	12.5482	BXD63	11.0753	BXD63	8.30968	BXD63	10.7712	BXD63	7.6727	BXD63	5.56224	BXD63	6.90659
BXD64	12.92	BXD64	14.6301	BXD64	13.3291	BXD64	10.8768	BXD64	12.5571	BXD64	12.0727	BXD64	12.077	BXD64	12.2611	BXD64	11.7095	BXD64	12.4863	BXD64	11.3338	BXD64	9.46264	BXD64	13.2261	BXD64	12.6533	BXD64	12.9301	BXD64	12.4317	BXD64	8.12933	BXD64	8.93073	BXD64	6.7453	BXD64	8.8188	BXD64	7.71879	BXD64	9.37249	BXD64	8.49612	BXD64	8.36942	BXD64	8.66395	BXD64	8.70669	BXD64	8.45362	BXD64	6.24999	BXD64	8.69666	BXD64	7.96729	BXD64	8.39062	BXD64	8.5212	BXD64	9.28546	BXD64	10.086	BXD64	10.4764	BXD64	10.8825	BXD64	12.9293	BXD64	13.2179	BXD64	13.2376	BXD64	10.803	BXD64	9.54108	BXD64	7.31103	BXD64	10.807	BXD64	10.0531	BXD64	12.8268	BXD64	12.1087	BXD64	9.2585	BXD64	10.6418	BXD64	8.74719	BXD64	6.45187	BXD64	6.09693
BXD65	12.882	BXD65	14.0076	BXD65	12.2987	BXD65	10.8878	BXD65	10.9379	BXD65	11.8525	BXD65	11.354	BXD65	11.6976	BXD65	11.6668	BXD65	12.9027	BXD65	11.8507	BXD65	9.8283	BXD65	13.4274	BXD65	12.8008	BXD65	12.7674	BXD65	12.3221	BXD65	7.85157	BXD65	8.87362	BXD65	6.77021	BXD65	10.3092	BXD65	8.76196	BXD65	9.08108	BXD65	8.92422	BXD65	7.32565	BXD65	8.46016	BXD65	7.64099	BXD65	4.3318	BXD65	5.33977	BXD65	7.96555	BXD65	7.60504	BXD65	9.56473	BXD65	8.15391	BXD65	8.41506	BXD65	9.03101	BXD65	11.1149	BXD65	10.9361	BXD65	12.6516	BXD65	13.1033	BXD65	12.0864	BXD65	8.53896	BXD65	9.77224	BXD65	7.89781	BXD65	11.0716	BXD65	10.1044	BXD65	12.5914	BXD65	10.9143	BXD65	8.82402	BXD65	10.0988	BXD65	6.16626	BXD65	6.9157	BXD65	6.15109
BXD65a	12.931	BXD65a	14.1542	BXD65a	12.8122	BXD65a	11.0725	BXD65a	11.5706	BXD65a	11.9827	BXD65a	11.8738	BXD65a	12.3914	BXD65a	11.7169	BXD65a	12.6065	BXD65a	11.5549	BXD65a	9.06914	BXD65a	13.3028	BXD65a	12.3335	BXD65a	12.3954	BXD65a	12.0926	BXD65a	7.4884	BXD65a	7.96938	BXD65a	8.01311	BXD65a	9.67223	BXD65a	8.36932	BXD65a	8.30937	BXD65a	8.78007	BXD65a	7.76495	BXD65a	9.07142	BXD65a	7.56091	BXD65a	8.80043	BXD65a	4.47363	BXD65a	8.87447	BXD65a	8.00189	BXD65a	8.74262	BXD65a	8.35481	BXD65a	9.43498	BXD65a	9.33235	BXD65a	10.8091	BXD65a	10.7152	BXD65a	12.5415	BXD65a	12.7428	BXD65a	12.5776	BXD65a	10.2439	BXD65a	9.71312	BXD65a	7.6216	BXD65a	10.6556	BXD65a	10.1913	BXD65a	12.4367	BXD65a	11.3169	BXD65a	8.21001	BXD65a	10.5781	BXD65a	7.62948	BXD65a	6.89102	BXD65a	7.26675
BXD65b	13.099	BXD65b	14.0927	BXD65b	12.8525	BXD65b	10.8635	BXD65b	11.0597	BXD65b	11.8675	BXD65b	11.793	BXD65b	12.1701	BXD65b	11.85	BXD65b	12.8695	BXD65b	11.6797	BXD65b	10.1526	BXD65b	13.6409	BXD65b	12.9086	BXD65b	12.752	BXD65b	12.2937	BXD65b	7.95052	BXD65b	8.45945	BXD65b	7.11088	BXD65b	9.94494	BXD65b	7.67054	BXD65b	9.12495	BXD65b	8.73392	BXD65b	8.19387	BXD65b	9.43573	BXD65b	7.72053	BXD65b	8.53456	BXD65b	4.50615	BXD65b	9.36233	BXD65b	6.81029	BXD65b	9.01023	BXD65b	8.3705	BXD65b	8.58085	BXD65b	9.23755	BXD65b	10.689	BXD65b	10.9353	BXD65b	12.7587	BXD65b	13.1591	BXD65b	12.8264	BXD65b	10.1848	BXD65b	9.73974	BXD65b	8.41024	BXD65b	11.026	BXD65b	10.0212	BXD65b	12.8637	BXD65b	11.2959	BXD65b	9.04959	BXD65b	10.4832	BXD65b	8.21327	BXD65b	5.98089	BXD65b	6.39957
BXD66	13.042	BXD66	14.3766	BXD66	12.9718	BXD66	10.8127	BXD66	11.9842	BXD66	11.7622	BXD66	11.9218	BXD66	12.53	BXD66	11.4161	BXD66	12.3602	BXD66	11.6802	BXD66	9.35045	BXD66	13.108	BXD66	12.778	BXD66	12.6168	BXD66	12.1272	BXD66	8.02489	BXD66	8.56396	BXD66	8.41609	BXD66	9.9485	BXD66	8.27901	BXD66	8.87913	BXD66	9.02398	BXD66	7.45903	BXD66	8.72265	BXD66	8.43332	BXD66	9.16212	BXD66	5.07079	BXD66	9.52395	BXD66	7.99728	BXD66	9.04575	BXD66	8.63714	BXD66	9.73144	BXD66	10.3108	BXD66	10.7869	BXD66	10.956	BXD66	12.893	BXD66	12.7467	BXD66	12.6935	BXD66	10.8017	BXD66	10.0483	BXD66	8.48762	BXD66	10.7061	BXD66	10.0589	BXD66	12.29	BXD66	11.482	BXD66	8.37272	BXD66	10.3902	BXD66	8.37859	BXD66	6.44992	BXD66	7.02293
BXD67	12.92	BXD67	15.0469	BXD67	14.154	BXD67	11.5582	BXD67	13.6536	BXD67	13.1166	BXD67	13.0491	BXD67	13.716	BXD67	12.6536	BXD67	12.7787	BXD67	11.6386	BXD67	9.32425	BXD67	13.0585	BXD67	12.4082	BXD67	12.6075	BXD67	11.825	BXD67	7.96774	BXD67	8.51101	BXD67	7.18323	BXD67	9.72524	BXD67	8.26184	BXD67	9.578	BXD67	8.38281	BXD67	7.17707	BXD67	9.10122	BXD67	8.01153	BXD67	7.60596	BXD67	6.34511	BXD67	9.24098	BXD67	7.20107	BXD67	8.73905	BXD67	8.08694	BXD67	9.13266	BXD67	9.94969	BXD67	10.4023	BXD67	10.659	BXD67	12.6046	BXD67	12.6579	BXD67	12.6022	BXD67	10.6728	BXD67	9.53418	BXD67	7.72477	BXD67	10.2863	BXD67	9.67649	BXD67	12.7307	BXD67	12.3624	BXD67	8.82594	BXD67	10.3314	BXD67	8.98168	BXD67	7.14907	BXD67	6.79907
BXD68	12.61	BXD68	14.3119	BXD68	12.5945	BXD68	11.0637	BXD68	11.0582	BXD68	12.0063	BXD68	11.9959	BXD68	12.3089	BXD68	11.7822	BXD68	12.8987	BXD68	11.9907	BXD68	9.78672	BXD68	13.7284	BXD68	12.8512	BXD68	12.8703	BXD68	12.5008	BXD68	7.96883	BXD68	8.59624	BXD68	7.06159	BXD68	9.27231	BXD68	8.26216	BXD68	8.87479	BXD68	7.43182	BXD68	7.69946	BXD68	9.41757	BXD68	7.34732	BXD68	6.93073	BXD68	4.84646	BXD68	9.36321	BXD68	6.40466	BXD68	8.21294	BXD68	8.28035	BXD68	8.38823	BXD68	9.25604	BXD68	10.5449	BXD68	11.0781	BXD68	12.7681	BXD68	13.2793	BXD68	12.8864	BXD68	9.68789	BXD68	9.91549	BXD68	7.76957	BXD68	11.0535	BXD68	10.201	BXD68	12.7363	BXD68	11.3839	BXD68	9.14	BXD68	10.6913	BXD68	6.19421	BXD68	6.1403	BXD68	6.54974
BXD69	12.897	BXD69	14.2612	BXD69	12.8907	BXD69	10.8442	BXD69	11.8943	BXD69	11.5687	BXD69	11.6953	BXD69	12.2	BXD69	11.5949	BXD69	12.5735	BXD69	12.1827	BXD69	9.77548	BXD69	13.772	BXD69	12.9551	BXD69	13.0039	BXD69	12.3578	BXD69	8.63968	BXD69	9.28511	BXD69	7.5067	BXD69	10.2932	BXD69	7.62666	BXD69	8.81786	BXD69	8.7589	BXD69	7.97514	BXD69	8.59645	BXD69	8.62478	BXD69	9.1798	BXD69	6.60842	BXD69	9.50437	BXD69	7.2062	BXD69	9.29806	BXD69	8.58641	BXD69	9.3369	BXD69	10.2068	BXD69	10.767	BXD69	11.1806	BXD69	13.0834	BXD69	13.1832	BXD69	12.9073	BXD69	10.9549	BXD69	10.3383	BXD69	8.33683	BXD69	11.4777	BXD69	10.4555	BXD69	12.7102	BXD69	11.7247	BXD69	9.0482	BXD69	10.3362	BXD69	8.41563	BXD69	6.4899	BXD69	6.91945
BXD70	12.607	BXD70	14.5145	BXD70	13.1075	BXD70	11.124	BXD70	12.3828	BXD70	11.9639	BXD70	11.9007	BXD70	12.4742	BXD70	11.8815	BXD70	12.588	BXD70	11.5811	BXD70	9.40835	BXD70	13.3072	BXD70	12.732	BXD70	12.7612	BXD70	12.1737	BXD70	7.58829	BXD70	9.00588	BXD70	8.06219	BXD70	9.11634	BXD70	8.04224	BXD70	8.40401	BXD70	8.64478	BXD70	7.99533	BXD70	9.08298	BXD70	8.38318	BXD70	8.1266	BXD70	6.06965	BXD70	8.79155	BXD70	7.73828	BXD70	8.93525	BXD70	8.24512	BXD70	8.94733	BXD70	9.13982	BXD70	10.1561	BXD70	10.9665	BXD70	12.5887	BXD70	13.0704	BXD70	12.8749	BXD70	10.3033	BXD70	9.65439	BXD70	8.6844	BXD70	10.4773	BXD70	10.0735	BXD70	12.6514	BXD70	11.615	BXD70	9.04129	BXD70	10.4589	BXD70	7.39306	BXD70	6.39317	BXD70	6.56823
BXD71	None	BXD71	None	BXD71	None	BXD71	None	BXD71	None	BXD71	None	BXD71	None	BXD71	None	BXD71	None	BXD71	None	BXD71	None	BXD71	None	BXD71	None	BXD71	None	BXD71	None	BXD71	None	BXD71	None	BXD71	None	BXD71	None	BXD71	None	BXD71	None	BXD71	None	BXD71	None	BXD71	None	BXD71	None	BXD71	None	BXD71	None	BXD71	None	BXD71	None	BXD71	None	BXD71	None	BXD71	None	BXD71	None	BXD71	None	BXD71	None	BXD71	None	BXD71	None	BXD71	None	BXD71	None	BXD71	None	BXD71	None	BXD71	None	BXD71	None	BXD71	None	BXD71	None	BXD71	None	BXD71	None	BXD71	None	BXD71	None	BXD71	None	BXD71	None
BXD72	None	BXD72	None	BXD72	None	BXD72	None	BXD72	None	BXD72	None	BXD72	None	BXD72	None	BXD72	None	BXD72	None	BXD72	None	BXD72	None	BXD72	None	BXD72	None	BXD72	None	BXD72	None	BXD72	None	BXD72	None	BXD72	None	BXD72	None	BXD72	None	BXD72	None	BXD72	None	BXD72	None	BXD72	None	BXD72	None	BXD72	None	BXD72	None	BXD72	None	BXD72	None	BXD72	None	BXD72	None	BXD72	None	BXD72	None	BXD72	None	BXD72	None	BXD72	None	BXD72	None	BXD72	None	BXD72	None	BXD72	None	BXD72	None	BXD72	None	BXD72	None	BXD72	None	BXD72	None	BXD72	None	BXD72	None	BXD72	None	BXD72	None	BXD72	None
BXD73	12.946	BXD73	14.2551	BXD73	12.9831	BXD73	11.5183	BXD73	11.9617	BXD73	12.2684	BXD73	11.9952	BXD73	12.3212	BXD73	11.744	BXD73	12.8914	BXD73	11.921	BXD73	9.50412	BXD73	13.6112	BXD73	12.8425	BXD73	12.977	BXD73	12.2808	BXD73	7.9117	BXD73	9.00594	BXD73	7.89683	BXD73	9.84681	BXD73	8.15249	BXD73	9.18605	BXD73	8.51656	BXD73	7.40492	BXD73	9.05943	BXD73	7.51362	BXD73	6.33134	BXD73	4.58466	BXD73	8.99881	BXD73	6.65609	BXD73	8.68335	BXD73	8.59931	BXD73	8.62736	BXD73	9.4227	BXD73	10.6044	BXD73	11.0917	BXD73	13.0316	BXD73	13.4256	BXD73	13.1647	BXD73	9.84606	BXD73	9.69256	BXD73	7.43499	BXD73	10.8279	BXD73	10.022	BXD73	12.8978	BXD73	11.7775	BXD73	8.35087	BXD73	10.4612	BXD73	8.00803	BXD73	5.54121	BXD73	6.073
BXD73a	12.513	BXD73a	13.8569	BXD73a	12.6579	BXD73a	10.9136	BXD73a	11.5725	BXD73a	11.4424	BXD73a	11.729	BXD73a	12.2055	BXD73a	11.6768	BXD73a	12.6343	BXD73a	11.9308	BXD73a	9.50161	BXD73a	13.4037	BXD73a	12.8646	BXD73a	12.8118	BXD73a	12.4165	BXD73a	8.13347	BXD73a	8.90161	BXD73a	7.79919	BXD73a	9.81156	BXD73a	7.87009	BXD73a	9.17617	BXD73a	8.70252	BXD73a	8.2425	BXD73a	8.59673	BXD73a	8.52052	BXD73a	7.83561	BXD73a	5.7219	BXD73a	9.55284	BXD73a	8.37972	BXD73a	9.21249	BXD73a	8.44729	BXD73a	9.27125	BXD73a	10.1906	BXD73a	10.4158	BXD73a	10.37	BXD73a	12.783	BXD73a	13.2745	BXD73a	12.8775	BXD73a	10.4267	BXD73a	9.91889	BXD73a	7.82657	BXD73a	11.0942	BXD73a	9.99648	BXD73a	12.6888	BXD73a	11.5945	BXD73a	8.21785	BXD73a	10.3387	BXD73a	7.8259	BXD73a	7.03965	BXD73a	5.87983
BXD73b	None	BXD73b	None	BXD73b	None	BXD73b	None	BXD73b	None	BXD73b	None	BXD73b	None	BXD73b	None	BXD73b	None	BXD73b	None	BXD73b	None	BXD73b	None	BXD73b	None	BXD73b	None	BXD73b	None	BXD73b	None	BXD73b	None	BXD73b	None	BXD73b	None	BXD73b	None	BXD73b	None	BXD73b	None	BXD73b	None	BXD73b	None	BXD73b	None	BXD73b	None	BXD73b	None	BXD73b	None	BXD73b	None	BXD73b	None	BXD73b	None	BXD73b	None	BXD73b	None	BXD73b	None	BXD73b	None	BXD73b	None	BXD73b	None	BXD73b	None	BXD73b	None	BXD73b	None	BXD73b	None	BXD73b	None	BXD73b	None	BXD73b	None	BXD73b	None	BXD73b	None	BXD73b	None	BXD73b	None	BXD73b	None	BXD73b	None	BXD73b	None
BXD74	12.643	BXD74	14.3888	BXD74	12.843	BXD74	11.7549	BXD74	11.55	BXD74	12.02	BXD74	11.814	BXD74	12.4483	BXD74	12.0421	BXD74	12.9177	BXD74	11.8949	BXD74	9.75563	BXD74	13.7007	BXD74	12.9175	BXD74	13.1442	BXD74	12.4367	BXD74	6.94497	BXD74	8.18867	BXD74	6.03488	BXD74	10.4985	BXD74	8.58581	BXD74	9.2916	BXD74	8.33076	BXD74	7.91943	BXD74	9.25832	BXD74	7.13683	BXD74	6.98284	BXD74	4.51394	BXD74	7.82369	BXD74	6.44143	BXD74	9.10579	BXD74	8.37426	BXD74	7.5688	BXD74	8.62162	BXD74	10.5641	BXD74	11.1954	BXD74	12.7374	BXD74	13.5996	BXD74	13.0857	BXD74	9.61826	BXD74	9.42859	BXD74	7.65927	BXD74	10.3504	BXD74	9.61948	BXD74	13.3137	BXD74	11.7198	BXD74	8.70585	BXD74	10.5057	BXD74	7.53429	BXD74	5.71543	BXD74	6.51054
